dose,uf,sexo,idade,count
2a Dose,RS,F,90,7471
2a Dose,RS,F,91,5745
2a Dose,RS,F,92,4522
2a Dose,RS,F,93,3461
2a Dose,RS,F,94,2740
2a Dose,RS,F,95,1926
2a Dose,RS,F,96,1432
2a Dose,RS,F,97,988
2a Dose,RS,F,98,697
2a Dose,RS,F,99,550
2a Dose,RS,F,100,337
2a Dose,RS,F,101,239
2a Dose,RS,F,102,130
2a Dose,RS,F,103,93
2a Dose,RS,F,104,62
2a Dose,RS,F,105,46
2a Dose,RS,F,106,29
2a Dose,RS,F,107,15
2a Dose,RS,F,108,7
2a Dose,RS,F,109,6
2a Dose,RS,F,110,5
2a Dose,RS,F,111,2
2a Dose,RS,F,112,7
2a Dose,RS,F,113,2
2a Dose,RS,F,114,3
2a Dose,RS,F,116,2
2a Dose,RS,F,117,1
2a Dose,RS,F,121,96
2a Dose,RS,F,122,1
2a Dose,RS,F,128,2
2a Dose,RS,F,221,1
2a Dose,RS,I,69,1
2a Dose,RS,I,71,1
2a Dose,RS,I,77,1
2a Dose,RS,I,88,1
2a Dose,RS,M,0,1
2a Dose,RS,M,1,1
2a Dose,RS,M,2,1
2a Dose,RS,M,10,2
2a Dose,RS,M,11,0
2a Dose,RS,M,12,1
2a Dose,RS,M,13,2
2a Dose,RS,M,14,2
2a Dose,RS,M,15,1
2a Dose,RS,M,16,7
2a Dose,RS,M,17,40
2a Dose,RS,M,18,687
2a Dose,RS,M,19,982
2a Dose,RS,M,20,1486
2a Dose,RS,M,21,1761
2a Dose,RS,M,22,1925
2a Dose,RS,M,23,2193
2a Dose,RS,M,24,2325
2a Dose,RS,M,25,2354
2a Dose,RS,M,26,2530
2a Dose,RS,M,27,2553
2a Dose,RS,M,28,2552
2a Dose,RS,M,29,2691
2a Dose,RS,M,30,2898
2a Dose,RS,M,31,2936
2a Dose,RS,M,32,3054
2a Dose,RS,M,33,3117
2a Dose,RS,M,34,3143
2a Dose,RS,M,35,3218
2a Dose,RS,M,36,3370
2a Dose,RS,M,37,3417
2a Dose,RS,M,38,3686
2a Dose,RS,M,39,3779
2a Dose,RS,M,40,3499
2a Dose,RS,M,41,3512
2a Dose,RS,M,42,3372
2a Dose,RS,M,43,3202
2a Dose,RS,M,44,2947
2a Dose,RS,M,45,2778
2a Dose,RS,M,46,2775
2a Dose,RS,M,47,2554
2a Dose,RS,M,48,2522
2a Dose,RS,M,49,2447
2a Dose,RS,M,50,2549
2a Dose,RS,M,51,2501
2a Dose,RS,M,52,2504
2a Dose,RS,M,53,2561
2a Dose,RS,M,54,2524
2a Dose,RS,M,55,2645
2a Dose,RS,M,56,2624
2a Dose,RS,M,57,2507
2a Dose,RS,M,58,2333
2a Dose,RS,M,59,2288
2a Dose,RS,M,60,3045
2a Dose,RS,M,61,3825
2a Dose,RS,M,62,6228
2a Dose,RS,M,63,14677
2a Dose,RS,M,64,27132
2a Dose,RS,M,65,37479
2a Dose,RS,M,66,38941
2a Dose,RS,M,67,36546
2a Dose,RS,M,68,34741
2a Dose,RS,M,69,33872
2a Dose,RS,M,70,35598
2a Dose,RS,M,71,33595
2a Dose,RS,M,72,31090
2a Dose,RS,M,73,28847
2a Dose,RS,M,74,26265
2a Dose,RS,M,75,23348
2a Dose,RS,M,76,21321
2a Dose,RS,M,77,19728
2a Dose,RS,M,78,17445
2a Dose,RS,M,79,14906
2a Dose,RS,M,80,13474
2a Dose,RS,M,81,11926
2a Dose,RS,M,82,11453
2a Dose,RS,M,83,9657
2a Dose,RS,M,84,8277
2a Dose,RS,M,85,8175
2a Dose,RS,M,86,6300
2a Dose,RS,M,87,5112
2a Dose,RS,M,88,4442
2a Dose,RS,M,89,3337
2a Dose,RS,M,90,3213
2a Dose,RS,M,91,2234
2a Dose,RS,M,92,1719
2a Dose,RS,M,93,1300
2a Dose,RS,M,94,933
2a Dose,RS,M,95,675
2a Dose,RS,M,96,452
2a Dose,RS,M,97,314
2a Dose,RS,M,98,207
2a Dose,RS,M,99,149
2a Dose,RS,M,100,98
2a Dose,RS,M,101,52
2a Dose,RS,M,102,39
2a Dose,RS,M,103,19
2a Dose,RS,M,104,19
2a Dose,RS,M,105,7
2a Dose,RS,M,106,5
2a Dose,RS,M,107,3
2a Dose,RS,M,108,6
2a Dose,RS,M,109,1
2a Dose,RS,M,110,3
2a Dose,RS,M,115,1
2a Dose,RS,M,119,1
2a Dose,RS,M,121,32
2a Dose,SC,F,0,1
2a Dose,SC,F,1,1
2a Dose,SC,F,4,1
2a Dose,SC,F,7,2
2a Dose,SC,F,12,2
2a Dose,SC,F,13,1
2a Dose,SC,F,14,2
2a Dose,SC,F,15,3
2a Dose,SC,F,16,12
2a Dose,SC,F,17,55
2a Dose,SC,F,18,772
2a Dose,SC,F,19,1408
2a Dose,SC,F,20,1915
2a Dose,SC,F,21,2618
2a Dose,SC,F,22,2906
2a Dose,SC,F,23,3211
2a Dose,SC,F,24,3265
2a Dose,SC,F,25,3468
2a Dose,SC,F,26,3575
2a Dose,SC,F,27,3456
2a Dose,SC,F,28,3422
2a Dose,SC,F,29,3724
2a Dose,SC,F,30,3868
2a Dose,SC,F,31,3892
2a Dose,SC,F,32,3953
2a Dose,SC,F,33,3952
2a Dose,SC,F,34,4107
2a Dose,SC,F,35,4210
2a Dose,SC,F,36,4077
2a Dose,SC,F,37,4265
2a Dose,SC,F,38,4541
2a Dose,SC,F,39,4561
2a Dose,SC,F,40,4022
2a Dose,SC,F,41,3833
2a Dose,SC,F,42,3770
2a Dose,SC,F,43,3384
2a Dose,SC,F,44,3137
2a Dose,SC,F,45,2916
2a Dose,SC,F,46,2842
2a Dose,SC,F,47,2611
2a Dose,SC,F,48,2538
2a Dose,SC,F,49,2459
2a Dose,SC,F,50,2333
2a Dose,SC,F,51,2334
2a Dose,SC,F,52,2181
2a Dose,SC,F,53,2103
2a Dose,SC,F,54,2009
2a Dose,SC,F,55,1997
2a Dose,SC,F,56,1780
2a Dose,SC,F,57,1536
2a Dose,SC,F,58,1496
2a Dose,SC,F,59,1357
2a Dose,SC,F,60,1433
2a Dose,SC,F,61,1266
2a Dose,SC,F,62,1296
2a Dose,SC,F,63,1646
2a Dose,SC,F,64,1901
2a Dose,SC,F,65,6892
2a Dose,SC,F,66,12612
2a Dose,SC,F,67,18224
2a Dose,SC,F,68,20716
2a Dose,SC,F,69,21288
2a Dose,SC,F,70,21608
2a Dose,SC,F,71,20437
2a Dose,SC,F,72,18757
2a Dose,SC,F,73,17447
2a Dose,SC,F,74,16192
2a Dose,SC,F,75,14534
2a Dose,SC,F,76,13538
2a Dose,SC,F,77,12671
2a Dose,SC,F,78,11495
2a Dose,SC,F,79,9999
2a Dose,SC,F,80,9103
2a Dose,SC,F,81,8729
2a Dose,SC,F,82,8069
2a Dose,SC,F,83,6848
2a Dose,SC,F,84,6529
2a Dose,SC,F,85,5950
2a Dose,SC,F,86,5208
2a Dose,SC,F,87,4284
2a Dose,SC,F,88,3811
2a Dose,SC,F,89,3274
2a Dose,SC,F,90,3156
2a Dose,SC,F,91,2203
2a Dose,SC,F,92,1730
2a Dose,SC,F,93,1386
2a Dose,SC,F,94,1002
2a Dose,SC,F,95,748
2a Dose,SC,F,96,568
2a Dose,SC,F,97,387
2a Dose,SC,F,98,265
2a Dose,SC,F,99,174
2a Dose,SC,F,100,124
2a Dose,SC,F,101,75
2a Dose,SC,F,102,38
2a Dose,SC,F,103,34
2a Dose,SC,F,104,24
2a Dose,SC,F,105,15
2a Dose,SC,F,106,13
2a Dose,SC,F,107,11
2a Dose,SC,F,108,6
2a Dose,SC,F,109,2
2a Dose,SC,F,110,3
2a Dose,SC,F,111,3
2a Dose,SC,F,112,1
2a Dose,SC,F,113,1
2a Dose,SC,F,115,1
2a Dose,SC,F,121,28
2a Dose,SC,M,0,2
2a Dose,SC,M,2,1
2a Dose,SC,M,3,1
2a Dose,SC,M,4,1
2a Dose,SC,M,5,2
2a Dose,SC,M,9,0
2a Dose,SC,M,11,1
2a Dose,SC,M,13,1
2a Dose,SC,M,14,1
2a Dose,SC,M,15,1
2a Dose,SC,M,16,2
2a Dose,SC,M,17,17
2a Dose,SC,M,18,248
2a Dose,SC,M,19,419
2a Dose,SC,M,20,567
2a Dose,SC,M,21,737
2a Dose,SC,M,22,837
2a Dose,SC,M,23,897
2a Dose,SC,M,24,997
2a Dose,SC,M,25,1063
2a Dose,SC,M,26,1136
2a Dose,SC,M,27,1079
2a Dose,SC,M,28,1136
2a Dose,SC,M,29,1230
2a Dose,SC,M,30,1319
2a Dose,SC,M,31,1343
2a Dose,SC,M,32,1459
2a Dose,SC,M,33,1427
2a Dose,SC,M,34,1345
2a Dose,SC,M,35,1464
2a Dose,SC,M,36,1521
2a Dose,SC,M,37,1481
2a Dose,SC,M,38,1665
2a Dose,SC,M,39,1629
2a Dose,SC,M,40,1425
2a Dose,SC,M,41,1486
2a Dose,SC,M,42,1334
2a Dose,SC,M,43,1330
2a Dose,SC,M,44,1233
2a Dose,SC,M,45,1211
2a Dose,SC,M,46,1153
2a Dose,SC,M,47,1022
2a Dose,SC,M,48,1038
2a Dose,SC,M,49,1025
2a Dose,SC,M,50,959
2a Dose,SC,M,51,934
2a Dose,SC,M,52,899
2a Dose,SC,M,53,880
2a Dose,SC,M,54,892
2a Dose,SC,M,55,855
2a Dose,SC,M,56,844
2a Dose,SC,M,57,829
2a Dose,SC,M,58,787
2a Dose,SC,M,59,798
2a Dose,SC,M,60,939
2a Dose,SC,M,61,944
2a Dose,SC,M,62,1020
2a Dose,SC,M,63,1319
2a Dose,SC,M,64,1676
2a Dose,SC,M,65,5868
2a Dose,SC,M,66,10760
2a Dose,SC,M,67,15679
2a Dose,SC,M,68,17740
2a Dose,SC,M,69,17911
2a Dose,SC,M,70,18558
2a Dose,SC,M,71,17220
2a Dose,SC,M,72,15526
2a Dose,SC,M,73,14055
2a Dose,SC,M,74,12694
2a Dose,SC,M,75,11368
2a Dose,SC,M,76,10380
2a Dose,SC,M,77,9792
2a Dose,SC,M,78,8409
2a Dose,SC,M,79,7310
2a Dose,SC,M,80,6234
2a Dose,SC,M,81,6097
2a Dose,SC,M,82,5264
2a Dose,SC,M,83,4404
2a Dose,SC,M,84,3915
2a Dose,SC,M,85,3457
2a Dose,SC,M,86,2840
2a Dose,SC,M,87,2347
2a Dose,SC,M,88,2025
2a Dose,SC,M,89,1606
2a Dose,SC,M,90,1507
2a Dose,SC,M,91,979
2a Dose,SC,M,92,794
2a Dose,SC,M,93,615
2a Dose,SC,M,94,446
2a Dose,SC,M,95,316
2a Dose,SC,M,96,222
2a Dose,SC,M,97,146
2a Dose,SC,M,98,103
2a Dose,SC,M,99,67
2a Dose,SC,M,100,55
2a Dose,SC,M,101,25
2a Dose,SC,M,102,19
2a Dose,SC,M,103,10
2a Dose,SC,M,104,7
2a Dose,SC,M,105,2
2a Dose,SC,M,106,4
2a Dose,SC,M,107,3
2a Dose,SC,M,109,1
2a Dose,SC,M,111,1
2a Dose,SC,M,112,1
2a Dose,SC,M,115,1
2a Dose,SC,M,121,13
2a Dose,SC,M,221,1
2a Dose,SE,F,0,2
2a Dose,SE,F,1,1
2a Dose,SE,F,2,2
2a Dose,SE,F,9,1
2a Dose,SE,F,13,1
2a Dose,SE,F,15,1
2a Dose,SE,F,17,2
2a Dose,SE,F,18,60
2a Dose,SE,F,19,142
2a Dose,SE,F,20,260
2a Dose,SE,F,21,387
2a Dose,SE,F,22,534
2a Dose,SE,F,23,777
2a Dose,SE,F,24,928
2a Dose,SE,F,25,1016
2a Dose,SE,F,26,1013
2a Dose,SE,F,27,1109
2a Dose,SE,F,28,1107
2a Dose,SE,F,29,1010
2a Dose,SE,F,30,1033
2a Dose,SE,F,31,1077
2a Dose,SE,F,32,1155
2a Dose,SE,F,33,1207
2a Dose,SE,F,34,1287
2a Dose,SE,F,35,1375
2a Dose,SE,F,36,1220
2a Dose,SE,F,37,1279
2a Dose,SE,F,38,1257
2a Dose,SE,F,39,1338
2a Dose,SE,F,40,1245
2a Dose,SE,F,41,1211
2a Dose,SE,F,42,1053
2a Dose,SE,F,43,1033
2a Dose,SE,F,44,958
2a Dose,SE,F,45,891
2a Dose,SE,F,46,944
2a Dose,SE,F,47,774
2a Dose,SE,F,48,775
2a Dose,SE,F,49,692
2a Dose,SE,F,50,676
2a Dose,SE,F,51,681
2a Dose,SE,F,52,609
2a Dose,SE,F,53,561
2a Dose,SE,F,54,510
2a Dose,SE,F,55,478
2a Dose,SE,F,56,462
2a Dose,SE,F,57,392
2a Dose,SE,F,58,350
2a Dose,SE,F,59,320
2a Dose,SE,F,60,641
2a Dose,SE,F,61,830
2a Dose,SE,F,62,779
2a Dose,SE,F,63,2513
2a Dose,SE,F,64,2872
2a Dose,SE,F,65,3274
2a Dose,SE,F,66,4009
2a Dose,SE,F,67,4409
2a Dose,SE,F,68,4486
2a Dose,SE,F,69,4461
2a Dose,SE,F,70,4711
2a Dose,SE,F,71,4438
2a Dose,SE,F,72,4296
2a Dose,SE,F,73,4929
2a Dose,SE,F,74,4313
2a Dose,SE,F,75,3972
2a Dose,SE,F,76,3656
2a Dose,SE,F,77,3600
2a Dose,SE,F,78,2962
2a Dose,SE,F,79,2342
2a Dose,SE,F,80,2295
2a Dose,SE,F,81,2266
2a Dose,SE,F,82,1938
2a Dose,SE,F,83,1614
2a Dose,SE,F,84,1390
2a Dose,SE,F,85,1538
2a Dose,SE,F,86,1210
2a Dose,SE,F,87,921
2a Dose,SE,F,88,919
2a Dose,SE,F,89,835
2a Dose,SE,F,90,868
2a Dose,SE,F,91,703
2a Dose,SE,F,92,483
2a Dose,SE,F,93,460
2a Dose,SE,F,94,400
2a Dose,SE,F,95,325
2a Dose,SE,F,96,206
2a Dose,SE,F,97,188
2a Dose,SE,F,98,130
2a Dose,SE,F,99,92
2a Dose,SE,F,100,96
2a Dose,SE,F,101,50
2a Dose,SE,F,102,61
2a Dose,SE,F,103,47
2a Dose,SE,F,104,43
2a Dose,SE,F,105,26
2a Dose,SE,F,106,10
2a Dose,SE,F,107,11
2a Dose,SE,F,108,8
2a Dose,SE,F,109,7
2a Dose,SE,F,110,5
2a Dose,SE,F,111,3
2a Dose,SE,F,112,1
2a Dose,SE,F,114,1
2a Dose,SE,F,115,4
2a Dose,SE,F,116,1
2a Dose,SE,F,121,4
2a Dose,SE,F,128,1
2a Dose,SE,I,25,1
2a Dose,SE,M,5,1
2a Dose,SE,M,14,1
2a Dose,SE,M,17,5
2a Dose,SE,M,18,58
2a Dose,SE,M,19,102
2a Dose,SE,M,20,129
2a Dose,SE,M,21,185
2a Dose,SE,M,22,259
2a Dose,SE,M,23,326
2a Dose,SE,M,24,402
2a Dose,SE,M,25,436
2a Dose,SE,M,26,456
2a Dose,SE,M,27,445
2a Dose,SE,M,28,433
2a Dose,SE,M,29,449
2a Dose,SE,M,30,454
2a Dose,SE,M,31,481
2a Dose,SE,M,32,525
2a Dose,SE,M,33,515
2a Dose,SE,M,34,540
2a Dose,SE,M,35,581
2a Dose,SE,M,36,562
2a Dose,SE,M,37,572
2a Dose,SE,M,38,590
2a Dose,SE,M,39,584
2a Dose,SE,M,40,550
2a Dose,SE,M,41,533
2a Dose,SE,M,42,504
2a Dose,SE,M,43,512
2a Dose,SE,M,44,526
2a Dose,SE,M,45,500
2a Dose,SE,M,46,422
2a Dose,SE,M,47,438
2a Dose,SE,M,48,420
2a Dose,SE,M,49,405
2a Dose,SE,M,50,392
2a Dose,SE,M,51,343
2a Dose,SE,M,52,322
2a Dose,SE,M,53,335
2a Dose,SE,M,54,305
2a Dose,SE,M,55,268
2a Dose,SE,M,56,298
2a Dose,SE,M,57,254
2a Dose,SE,M,58,247
2a Dose,SE,M,59,221
2a Dose,SE,M,60,429
2a Dose,SE,M,61,642
2a Dose,SE,M,62,670
2a Dose,SE,M,63,1869
2a Dose,SE,M,64,2249
2a Dose,SE,M,65,2670
2a Dose,SE,M,66,3216
2a Dose,SE,M,67,3559
2a Dose,SE,M,68,3626
2a Dose,SE,M,69,3501
2a Dose,SE,M,70,3696
2a Dose,SE,M,71,3567
2a Dose,SE,M,72,3399
2a Dose,SE,M,73,3808
2a Dose,SE,M,74,3243
2a Dose,SE,M,75,3135
2a Dose,SE,M,76,2745
2a Dose,SE,M,77,2583
2a Dose,SE,M,78,2048
2a Dose,SE,M,79,1733
2a Dose,SE,M,80,1473
2a Dose,SE,M,81,1399
2a Dose,SE,M,82,1289
2a Dose,SE,M,83,950
2a Dose,SE,M,84,887
2a Dose,SE,M,85,861
2a Dose,SE,M,86,632
2a Dose,SE,M,87,538
2a Dose,SE,M,88,460
2a Dose,SE,M,89,434
2a Dose,SE,M,90,438
2a Dose,SE,M,91,323
2a Dose,SE,M,92,247
2a Dose,SE,M,93,226
2a Dose,SE,M,94,182
2a Dose,SE,M,95,155
2a Dose,SE,M,96,113
2a Dose,SE,M,97,71
2a Dose,SE,M,98,68
2a Dose,SE,M,99,41
2a Dose,SE,M,100,29
2a Dose,SE,M,101,20
2a Dose,SE,M,102,26
2a Dose,SE,M,103,24
2a Dose,SE,M,104,23
2a Dose,SE,M,105,21
2a Dose,SE,M,106,5
2a Dose,SE,M,107,4
2a Dose,SE,M,108,4
2a Dose,SE,M,109,2
2a Dose,SE,M,112,1
2a Dose,SE,M,114,1
2a Dose,SE,M,115,1
2a Dose,SE,M,120,1
2a Dose,SP,F,0,7
2a Dose,SP,F,1,5
2a Dose,SP,F,2,3
2a Dose,SP,F,3,5
2a Dose,SP,F,4,5
2a Dose,SP,F,5,5
2a Dose,SP,F,6,10
2a Dose,SP,F,7,6
2a Dose,SP,F,8,7
2a Dose,SP,F,9,12
2a Dose,SP,F,10,9
2a Dose,SP,F,11,8
2a Dose,SP,F,12,13
2a Dose,SP,F,13,8
2a Dose,SP,F,14,16
2a Dose,SP,F,15,20
2a Dose,SP,F,16,54
2a Dose,SP,F,17,202
2a Dose,SP,F,18,3673
2a Dose,SP,F,19,7089
2a Dose,SP,F,20,10577
2a Dose,SP,F,21,13677
2a Dose,SP,F,22,15926
2a Dose,SP,F,23,18658
2a Dose,SP,F,24,20015
2a Dose,SP,F,25,20963
2a Dose,SP,F,26,21191
2a Dose,SP,F,27,21104
2a Dose,SP,F,28,21051
2a Dose,SP,F,29,22151
2a Dose,SP,F,30,22798
2a Dose,SP,F,31,24272
2a Dose,SP,F,32,26024
2a Dose,SP,F,33,26835
2a Dose,SP,F,34,27804
2a Dose,SP,F,35,28263
2a Dose,SP,F,36,28255
2a Dose,SP,F,37,29847
2a Dose,SP,F,38,32529
2a Dose,SP,F,39,32601
2a Dose,SP,F,40,30536
2a Dose,SP,F,41,30352
2a Dose,SP,F,42,28642
2a Dose,SP,F,43,27681
2a Dose,SP,F,44,25365
2a Dose,SP,F,45,24826
2a Dose,SP,F,46,23655
2a Dose,SP,F,47,32951
2a Dose,SP,F,48,33430
2a Dose,SP,F,49,33059
2a Dose,SP,F,50,32323
2a Dose,SP,F,51,30393
2a Dose,SP,F,52,29462
2a Dose,SP,F,53,28696
2a Dose,SP,F,54,27861
2a Dose,SP,F,55,27484
2a Dose,SP,F,56,25782
2a Dose,SP,F,57,23824
2a Dose,SP,F,58,21862
2a Dose,SP,F,59,19782
2a Dose,SP,F,60,26055
2a Dose,SP,F,61,25079
2a Dose,SP,F,62,25118
2a Dose,SP,F,63,26808
2a Dose,SP,F,64,81795
2a Dose,SP,F,65,35006
2a Dose,SP,F,66,33426
2a Dose,SP,F,67,50991
2a Dose,SP,F,68,108546
2a Dose,SP,F,69,140095
2a Dose,SP,F,70,135147
2a Dose,SP,F,71,129029
2a Dose,SP,F,72,120234
2a Dose,SP,F,73,113417
2a Dose,SP,F,74,104519
2a Dose,SP,F,75,99290
2a Dose,SP,F,76,94246
2a Dose,SP,F,77,89916
2a Dose,SP,F,78,84271
2a Dose,SP,F,79,72962
2a Dose,SP,F,80,66247
2a Dose,SP,F,81,69447
2a Dose,SP,F,82,62276
2a Dose,SP,F,83,55868
2a Dose,SP,F,84,52926
2a Dose,SP,F,85,56477
2a Dose,SP,F,86,44749
2a Dose,SP,F,87,36810
2a Dose,SP,F,88,33473
2a Dose,SP,F,89,28741
2a Dose,SP,F,90,25987
2a Dose,SP,F,91,21023
2a Dose,SP,F,92,16858
2a Dose,SP,F,93,13089
2a Dose,SP,F,94,10335
2a Dose,SP,F,95,7544
2a Dose,SP,F,96,5521
2a Dose,SP,F,97,3767
2a Dose,SP,F,98,2696
2a Dose,SP,F,99,1720
2a Dose,SP,F,100,1221
2a Dose,SP,F,101,731
2a Dose,SP,F,102,496
2a Dose,SP,F,103,349
2a Dose,SP,F,104,213
2a Dose,SP,F,105,131
2a Dose,SP,F,106,66
2a Dose,SP,F,107,52
2a Dose,SP,F,108,30
2a Dose,SP,F,109,27
2a Dose,SP,F,110,17
2a Dose,SP,F,111,4
2a Dose,SP,F,112,3
2a Dose,SP,F,113,5
2a Dose,SP,F,114,4
2a Dose,SP,F,115,1
2a Dose,SP,F,117,3
2a Dose,SP,F,118,1
2a Dose,SP,F,119,2
2a Dose,SP,F,121,1429
2a Dose,SP,F,122,2
2a Dose,SP,F,123,1
2a Dose,SP,F,127,2
2a Dose,SP,F,129,1
2a Dose,SP,F,130,1
2a Dose,SP,F,164,1
2a Dose,SP,F,168,1
2a Dose,SP,F,221,3
2a Dose,SP,I,57,1
2a Dose,SP,I,62,1
2a Dose,SP,I,68,2
2a Dose,SP,I,70,1
2a Dose,SP,I,73,1
2a Dose,SP,I,77,1
2a Dose,SP,I,79,1
2a Dose,SP,I,81,1
2a Dose,SP,I,85,1
2a Dose,SP,I,90,1
2a Dose,SP,M,0,2
2a Dose,SP,M,1,2
2a Dose,SP,M,2,6
2a Dose,SP,M,3,4
2a Dose,SP,M,4,4
2a Dose,SP,M,5,7
2a Dose,SP,M,6,2
2a Dose,SP,M,7,6
2a Dose,SP,M,8,5
2a Dose,SP,M,9,10
2a Dose,SP,M,10,13
2a Dose,SP,M,11,8
2a Dose,SP,M,12,5
2a Dose,SP,M,13,11
2a Dose,SP,M,14,7
2a Dose,SP,M,15,9
2a Dose,SP,M,16,21
2a Dose,SP,M,17,87
2a Dose,SP,M,18,1418
2a Dose,SP,M,19,2759
2a Dose,SP,M,20,4082
2a Dose,SP,M,21,5130
2a Dose,SP,M,22,5975
2a Dose,SP,M,23,6751
2a Dose,SP,M,24,7440
2a Dose,SP,M,25,7622
2a Dose,SP,M,26,7813
2a Dose,SP,M,27,7823
2a Dose,SP,M,28,7750
2a Dose,SP,M,29,8120
2a Dose,SP,M,30,8336
2a Dose,SP,M,31,8951
2a Dose,SP,M,32,9335
2a Dose,SP,M,33,9624
2a Dose,SP,M,34,10177
2a Dose,SP,M,35,10528
2a Dose,SP,M,36,10433
2a Dose,SP,M,37,11140
2a Dose,SP,M,38,11887
2a Dose,SP,M,39,12155
2a Dose,SP,M,40,11298
2a Dose,SP,M,41,11427
2a Dose,SP,M,42,11149
2a Dose,SP,M,43,10556
2a Dose,SP,M,44,9841
2a Dose,SP,M,45,9600
2a Dose,SP,M,46,9446
2a Dose,SP,M,47,10049
2a Dose,SP,M,48,10481
2a Dose,SP,M,49,10315
2a Dose,SP,M,50,10250
2a Dose,SP,M,51,9963
2a Dose,SP,M,52,9902
2a Dose,SP,M,53,9834
2a Dose,SP,M,54,9976
2a Dose,SP,M,55,10216
2a Dose,SP,M,56,10106
2a Dose,SP,M,57,9566
2a Dose,SP,M,58,9002
2a Dose,SP,M,59,8392
2a Dose,SP,M,60,13779
2a Dose,SP,M,61,14356
2a Dose,SP,M,62,15083
2a Dose,SP,M,63,17559
2a Dose,SP,M,64,64591
2a Dose,SP,M,65,26384
2a Dose,SP,M,66,25576
2a Dose,SP,M,67,40804
2a Dose,SP,M,68,86759
2a Dose,SP,M,69,110819
2a Dose,SP,M,70,106929
2a Dose,SP,M,71,100318
2a Dose,SP,M,72,92512
2a Dose,SP,M,73,86416
2a Dose,SP,M,74,78404
2a Dose,SP,M,75,73135
2a Dose,SP,M,76,68087
2a Dose,SP,M,77,63881
2a Dose,SP,M,78,59162
2a Dose,SP,M,79,50216
2a Dose,SP,M,80,44886
2a Dose,SP,M,81,45371
2a Dose,SP,M,82,39594
2a Dose,SP,M,83,34518
2a Dose,SP,M,84,31027
2a Dose,SP,M,85,32271
2a Dose,SP,M,86,24545
2a Dose,SP,M,87,19505
2a Dose,SP,M,88,17239
2a Dose,SP,M,89,14453
2a Dose,SP,M,90,12406
2a Dose,SP,M,91,9381
2a Dose,SP,M,92,7411
2a Dose,SP,M,93,5538
2a Dose,SP,M,94,4039
2a Dose,SP,M,95,2880
2a Dose,SP,M,96,2088
2a Dose,SP,M,97,1354
2a Dose,SP,M,98,920
2a Dose,SP,M,99,566
2a Dose,SP,M,100,376
2a Dose,SP,M,101,218
2a Dose,SP,M,102,168
2a Dose,SP,M,103,110
2a Dose,SP,M,104,76
2a Dose,SP,M,105,49
2a Dose,SP,M,106,24
2a Dose,SP,M,107,19
2a Dose,SP,M,108,16
2a Dose,SP,M,109,10
2a Dose,SP,M,110,6
2a Dose,SP,M,111,8
2a Dose,SP,M,113,4
2a Dose,SP,M,115,1
2a Dose,SP,M,117,1
2a Dose,SP,M,120,1
2a Dose,SP,M,121,400
2a Dose,SP,M,123,1
2a Dose,SP,M,128,1
2a Dose,TO,F,11,2
2a Dose,TO,F,12,0
2a Dose,TO,F,16,1
2a Dose,TO,F,17,5
2a Dose,TO,F,18,162
2a Dose,TO,F,19,243
2a Dose,TO,F,20,331
2a Dose,TO,F,21,378
2a Dose,TO,F,22,474
2a Dose,TO,F,23,638
2a Dose,TO,F,24,722
2a Dose,TO,F,25,767
2a Dose,TO,F,26,789
2a Dose,TO,F,27,833
2a Dose,TO,F,28,861
2a Dose,TO,F,29,879
2a Dose,TO,F,30,864
2a Dose,TO,F,31,903
2a Dose,TO,F,32,975
2a Dose,TO,F,33,938
2a Dose,TO,F,34,1003
2a Dose,TO,F,35,1029
2a Dose,TO,F,36,970
2a Dose,TO,F,37,997
2a Dose,TO,F,38,1033
2a Dose,TO,F,39,1039
2a Dose,TO,F,40,970
2a Dose,TO,F,41,1002
2a Dose,TO,F,42,962
2a Dose,TO,F,43,878
2a Dose,TO,F,44,898
2a Dose,TO,F,45,864
2a Dose,TO,F,46,798
2a Dose,TO,F,47,694
2a Dose,TO,F,48,717
2a Dose,TO,F,49,646
2a Dose,TO,F,50,637
2a Dose,TO,F,51,538
2a Dose,TO,F,52,567
2a Dose,TO,F,53,528
2a Dose,TO,F,54,489
2a Dose,TO,F,55,427
2a Dose,TO,F,56,353
2a Dose,TO,F,57,333
2a Dose,TO,F,58,314
2a Dose,TO,F,59,301
2a Dose,TO,F,60,535
2a Dose,TO,F,61,489
2a Dose,TO,F,62,502
2a Dose,TO,F,63,571
2a Dose,TO,F,64,685
2a Dose,TO,F,65,2062
2a Dose,TO,F,66,2688
2a Dose,TO,F,67,2891
2a Dose,TO,F,68,2900
2a Dose,TO,F,69,2718
2a Dose,TO,F,70,2860
2a Dose,TO,F,71,2735
2a Dose,TO,F,72,2548
2a Dose,TO,F,73,2479
2a Dose,TO,F,74,2240
2a Dose,TO,F,75,2008
2a Dose,TO,F,76,1899
2a Dose,TO,F,77,1800
2a Dose,TO,F,78,1714
2a Dose,TO,F,79,1380
2a Dose,TO,F,80,1578
2a Dose,TO,F,81,1628
2a Dose,TO,F,82,1165
2a Dose,TO,F,83,985
2a Dose,TO,F,84,953
2a Dose,TO,F,85,876
2a Dose,TO,F,86,718
2a Dose,TO,F,87,672
2a Dose,TO,F,88,602
2a Dose,TO,F,89,443
2a Dose,TO,F,90,445
2a Dose,TO,F,91,341
2a Dose,TO,F,92,268
